bedrooms,bathrooms,toilets,parking_space,house_type,town,state,price,latitude,total_rooms,longitude
5.0,5.0,6.0,4.0,Detached Duplex,Gwarinpa,Abuja,100000000.0,9.0673179,16.0,7.398260199999999
4.0,4.0,6.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,14.0,3.5851718
4.0,5.0,5.0,4.0,Block of Flats,Ikeja,Lagos,100000000.0,6.601838,14.0,3.3514863
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,16.0,3.5851718
5.0,7.0,7.0,4.0,Detached Duplex,Ajah,Lagos,50000000.0,6.464587400000001,19.0,3.5725244
4.0,5.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,150000000.0,6.4698419,14.0,3.5851718
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,140000000.0,6.4698419,14.0,3.5851718
4.0,4.0,5.0,9.0,Semi Detached Duplex,Life Camp,Abuja,80000000.0,9.0848611,13.0,7.3694922
6.0,7.0,7.0,6.0,Detached Duplex,Isolo,Lagos,95000000.0,6.537182500000001,20.0,3.322734
4.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Ikeja,Lagos,160000000.0,6.601838,16.0,3.3514863
4.0,4.0,4.0,4.0,Terraced Bungalow,Victoria Island (VI),Lagos,125000000.0,6.429098199999999,12.0,3.4238032
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,8.0,Detached Duplex,Ikeja,Lagos,170000000.0,6.601838,16.0,3.3514863
3.0,4.0,4.0,7.0,Detached Bungalow,Gwarinpa,Abuja,48000000.0,9.0673179,11.0,7.398260199999999
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,85000000.0,6.4698419,16.0,3.5851718
4.0,5.0,5.0,5.0,Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,14.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0,6.4698419,13.0,3.5851718
4.0,5.0,5.0,3.0,Semi Detached Duplex,Ajah,Lagos,65000000.0,6.464587400000001,14.0,3.5725244
5.0,5.0,6.0,7.0,Detached Duplex,Lekki,Lagos,140000000.0,6.4698419,16.0,3.5851718
4.0,5.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,70000000.0,6.4698419,14.0,3.5851718
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,14.0,3.5851718
5.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0,6.4698419,14.0,3.5851718
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,16.0,3.5851718
4.0,5.0,5.0,5.0,Semi Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,14.0,3.5851718
4.0,4.0,5.0,2.0,Semi Detached Duplex,Lekki,Lagos,63000000.0,6.4698419,13.0,3.5851718
5.0,6.0,6.0,8.0,Detached Duplex,Ikeja,Lagos,170000000.0,6.601838,17.0,3.3514863
5.0,5.0,6.0,4.0,Semi Detached Duplex,Ikeja,Lagos,110000000.0,6.601838,16.0,3.3514863
6.0,6.0,7.0,4.0,Detached Duplex,Isheri North,Lagos,155000000.0,6.6334151,19.0,3.41202
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,160000000.0,6.4698419,15.0,3.5851718
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,130000000.0,6.4698419,16.0,3.5851718
6.0,5.0,5.0,4.0,Detached Duplex,Wuye,Abuja,160000000.0,9.0502115,16.0,7.4440401
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,60000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,48000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,2.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0,6.4698419,16.0,3.5851718
4.0,4.0,4.0,5.0,Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,12.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,170000000.0,6.4698419,16.0,3.5851718
4.0,5.0,5.0,4.0,Semi Detached Duplex,Gwarinpa,Abuja,55000000.0,9.0673179,14.0,7.398260199999999
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,16.0,3.5851718
3.0,3.0,4.0,4.0,Detached Bungalow,Lokogoma District,Abuja,60000000.0,8.978615699999999,10.0,7.458202999999998
5.0,7.0,6.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0,6.4698419,18.0,3.5851718
4.0,5.0,5.0,3.0,Detached Duplex,Isheri North,Lagos,55000000.0,6.6334151,14.0,3.41202
4.0,5.0,5.0,6.0,Detached Duplex,Lekki,Lagos,85000000.0,6.4698419,14.0,3.5851718
5.0,5.0,4.0,4.0,Detached Duplex,Lekki,Lagos,65000000.0,6.4698419,14.0,3.5851718
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,95000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,65000000.0,6.4698419,13.0,3.5851718
7.0,5.0,7.0,4.0,Detached Duplex,Owerri Municipal,Imo,110000000.0,5.4682267,19.0,7.0175879
4.0,4.0,5.0,5.0,Detached Duplex,Lekki,Lagos,85000000.0,6.4698419,13.0,3.5851718
3.0,3.0,4.0,5.0,Semi Detached Duplex,Port Harcourt,Rivers,65000000.0,4.847222599999999,10.0,6.974603999999999
5.0,5.0,6.0,4.0,Semi Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,2.0,Terraced Duplexes,Life Camp,Abuja,60000000.0,9.0848611,13.0,7.3694922
9.0,9.0,1.0,1.0,Detached Duplex,Isolo,Lagos,70000000.0,6.537182500000001,19.0,3.322734
4.0,4.0,5.0,5.0,Detached Duplex,Ajah,Lagos,75000000.0,6.464587400000001,13.0,3.5725244
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,75000000.0,6.464587400000001,13.0,3.5725244
4.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,70000000.0,6.4698419,15.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,70000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,2.0,Terraced Duplexes,Ikeja,Lagos,80000000.0,6.601838,13.0,3.3514863
4.0,5.0,5.0,4.0,Detached Duplex,Ajah,Lagos,67000000.0,6.464587400000001,14.0,3.5725244
5.0,5.0,5.0,4.0,Detached Duplex,Ajah,Lagos,150000000.0,6.464587400000001,15.0,3.5725244
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,130000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Terraced Duplexes,Guzape District,Abuja,50000000.0,9.0117252,13.0,7.5079538
4.0,5.0,5.0,3.0,Terraced Duplexes,Wuye,Abuja,60000000.0,9.0502115,14.0,7.4440401
4.0,5.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,55000000.0,6.4698419,14.0,3.5851718
6.0,7.0,8.0,5.0,Detached Duplex,Isheri North,Lagos,140000000.0,6.6334151,21.0,3.41202
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,60000000.0,6.4698419,13.0,3.5851718
4.0,6.0,6.0,3.0,Semi Detached Duplex,Lekki,Lagos,53000000.0,6.4698419,16.0,3.5851718
6.0,7.0,7.0,9.0,Detached Duplex,Gwarinpa,Abuja,130000000.0,9.0673179,20.0,7.398260199999999
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,165000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,7.0,Detached Duplex,Ajah,Lagos,130000000.0,6.464587400000001,16.0,3.5725244
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,48000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,70000000.0,6.464587400000001,13.0,3.5725244
5.0,5.0,6.0,2.0,Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,5.0,Semi Detached Duplex,Ajah,Lagos,65000000.0,6.464587400000001,13.0,3.5725244
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,13.0,3.5851718
3.0,3.0,4.0,3.0,Terraced Duplexes,Lekki,Lagos,48000000.0,6.4698419,10.0,3.5851718
4.0,4.0,5.0,3.0,Terraced Duplexes,Victoria Island (VI),Lagos,150000000.0,6.429098199999999,13.0,3.4238032
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,118000000.0,6.4698419,16.0,3.5851718
5.0,5.0,7.0,5.0,Detached Duplex,Lekki,Lagos,165000000.0,6.4698419,17.0,3.5851718
5.0,6.0,7.0,6.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,18.0,3.5851718
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0,6.4698419,15.0,3.5851718
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,65000000.0,6.4698419,14.0,3.5851718
4.0,5.0,5.0,4.0,Terraced Duplexes,Gwarinpa,Abuja,50000000.0,9.0673179,14.0,7.398260199999999
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,70000000.0,6.4698419,13.0,3.5851718
3.0,5.0,3.0,4.0,Block of Flats,Lekki,Lagos,69000000.0,6.4698419,11.0,3.5851718
5.0,5.0,5.0,4.0,Detached Duplex,Life Camp,Abuja,90000000.0,9.0848611,15.0,7.3694922
4.0,5.0,5.0,4.0,Detached Duplex,Ajah,Lagos,65000000.0,6.464587400000001,14.0,3.5725244
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,65000000.0,6.4698419,13.0,3.5851718
3.0,5.0,4.0,4.0,Block of Flats,Lekki,Lagos,48000000.0,6.4698419,12.0,3.5851718
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,14.0,3.5851718
5.0,5.0,6.0,2.0,Detached Duplex,Lekki,Lagos,105000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,2.0,Detached Duplex,Lekki,Lagos,87000000.0,6.4698419,13.0,3.5851718
4.0,5.0,5.0,8.0,Detached Duplex,Gwarinpa,Abuja,180000000.0,9.0673179,14.0,7.398260199999999
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,76000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Magodo,Lagos,170000000.0,6.6178643,16.0,3.4000616
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,110000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Ibeju Lekki,Lagos,115000000.0,6.4569054,13.0,3.8858955
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,80000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Ikeja,Lagos,165000000.0,6.601838,16.0,3.3514863
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,65000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,5.0,Detached Duplex,Lokogoma District,Abuja,75000000.0,8.978615699999999,13.0,7.458202999999998
4.0,4.0,5.0,2.0,Semi Detached Duplex,Lekki,Lagos,62000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,60000000.0,6.4698419,13.0,3.5851718
6.0,6.0,6.0,6.0,Detached Duplex,Apo,Abuja,120000000.0,8.9773902,18.0,7.4974852
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,125000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,67500000.0,6.4698419,13.0,3.5851718
5.0,6.0,7.0,5.0,Detached Duplex,Ajah,Lagos,74000000.0,6.464587400000001,18.0,3.5725244
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,155000000.0,6.4698419,16.0,3.5851718
5.0,6.0,6.0,4.0,Detached Duplex,Ajah,Lagos,60000000.0,6.464587400000001,17.0,3.5725244
4.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,65000000.0,6.4698419,15.0,3.5851718
5.0,7.0,7.0,4.0,Detached Duplex,Ikeja,Lagos,160000000.0,6.601838,19.0,3.3514863
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Semi Detached Duplex,Ikeja,Lagos,105000000.0,6.601838,16.0,3.3514863
5.0,6.0,7.0,6.0,Detached Duplex,Lekki,Lagos,135000000.0,6.4698419,18.0,3.5851718
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,130000000.0,6.4698419,16.0,3.5851718
4.0,4.0,4.0,3.0,Terraced Duplexes,Ikeja,Lagos,180000000.0,6.601838,12.0,3.3514863
4.0,5.0,5.0,4.0,Detached Duplex,Ajah,Lagos,65000000.0,6.464587400000001,14.0,3.5725244
4.0,4.0,5.0,4.0,Semi Detached Duplex,Wuye,Abuja,160000000.0,9.0502115,13.0,7.4440401
4.0,4.0,5.0,3.0,Detached Duplex,Ajah,Lagos,50000000.0,6.464587400000001,13.0,3.5725244
4.0,4.0,5.0,3.0,Detached Duplex,Ajah,Lagos,75000000.0,6.464587400000001,13.0,3.5725244
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,85000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,180000000.0,6.4698419,16.0,3.5851718
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0,6.4698419,17.0,3.5851718
4.0,5.0,4.0,4.0,Detached Duplex,Ajah,Lagos,75000000.0,6.464587400000001,13.0,3.5725244
4.0,4.0,6.0,4.0,Terraced Duplexes,Wuye,Abuja,67000000.0,9.0502115,14.0,7.4440401
6.0,6.0,7.0,1.0,Detached Duplex,Lekki,Lagos,145000000.0,6.4698419,19.0,3.5851718
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0,6.4698419,14.0,3.5851718
4.0,4.0,5.0,3.0,Detached Duplex,Ajah,Lagos,65000000.0,6.464587400000001,13.0,3.5725244
5.0,5.0,6.0,4.0,Detached Duplex,Port Harcourt,Rivers,50000000.0,4.847222599999999,16.0,6.974603999999999
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,100000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,8.0,Detached Duplex,Lekki,Lagos,99000000.0,6.4698419,16.0,3.5851718
4.0,5.0,5.0,8.0,Detached Duplex,Gwarinpa,Abuja,80000000.0,9.0673179,14.0,7.398260199999999
4.0,5.0,5.0,4.0,Detached Duplex,Ibadan,Oyo,48000000.0,7.3775355,14.0,3.9470396
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,55000000.0,6.4698419,13.0,3.5851718
5.0,6.0,6.0,1.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,17.0,3.5851718
5.0,5.0,5.0,4.0,Detached Duplex,Ajah,Lagos,72000000.0,6.464587400000001,15.0,3.5725244
6.0,6.0,7.0,5.0,Detached Duplex,Lekki,Lagos,140000000.0,6.4698419,19.0,3.5851718
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,150000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,100000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,125000000.0,6.4698419,16.0,3.5851718
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,17.0,3.5851718
4.0,4.0,5.0,3.0,Detached Duplex,Ajah,Lagos,70000000.0,6.464587400000001,13.0,3.5725244
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,95000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,5.0,Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Ikeja,Lagos,85000000.0,6.601838,16.0,3.3514863
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,150000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,67000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,70000000.0,6.4698419,13.0,3.5851718
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,83000000.0,6.4698419,15.0,3.5851718
3.0,4.0,4.0,4.0,Block of Flats,Lekki,Lagos,52000000.0,6.4698419,11.0,3.5851718
4.0,4.0,5.0,5.0,Detached Duplex,Lekki,Lagos,150000000.0,6.4698419,13.0,3.5851718
3.0,3.0,4.0,2.0,Terraced Duplexes,Ajah,Lagos,65000000.0,6.464587400000001,10.0,3.5725244
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,65000000.0,6.4698419,13.0,3.5851718
7.0,9.0,8.0,5.0,Terraced Duplexes,Guzape District,Abuja,145000000.0,9.0117252,24.0,7.5079538
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,67000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,6.0,Detached Duplex,Port Harcourt,Rivers,90000000.0,4.847222599999999,13.0,6.974603999999999
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,145000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,3.0,Terraced Duplexes,Guzape District,Abuja,90000000.0,9.0117252,13.0,7.5079538
4.0,4.0,5.0,5.0,Detached Duplex,Ajah,Lagos,65000000.0,6.464587400000001,13.0,3.5725244
6.0,5.0,7.0,4.0,Detached Duplex,Magodo,Lagos,155000000.0,6.6178643,18.0,3.4000616
7.0,7.0,7.0,5.0,Detached Duplex,Lekki,Lagos,140000000.0,6.4698419,21.0,3.5851718
6.0,6.0,7.0,4.0,Detached Duplex,Lekki,Lagos,91000000.0,6.4698419,19.0,3.5851718
5.0,5.0,6.0,8.0,Detached Duplex,Gwarinpa,Abuja,100000000.0,9.0673179,16.0,7.398260199999999
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,85000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,140000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,50000000.0,6.4698419,13.0,3.5851718
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,15.0,3.5851718
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,65000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,70000000.0,6.464587400000001,13.0,3.5725244
4.0,4.0,5.0,2.0,Detached Duplex,Lekki,Lagos,77000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,58000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,2.0,Semi Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,3.0,Semi Detached Duplex,Life Camp,Abuja,50000000.0,9.0848611,13.0,7.3694922
5.0,5.0,6.0,4.0,Detached Duplex,Ikeja,Lagos,130000000.0,6.601838,16.0,3.3514863
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,85000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,180000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,140000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,60000000.0,6.4698419,13.0,3.5851718
3.0,4.0,5.0,4.0,Terraced Duplexes,Jahi,Abuja,60000000.0,9.1068175,12.0,7.447600800000001
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,17.0,3.5851718
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0,6.4698419,15.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,95000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,125000000.0,6.4698419,16.0,3.5851718
4.0,5.0,5.0,4.0,Detached Duplex,Ajah,Lagos,65000000.0,6.464587400000001,14.0,3.5725244
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,95000000.0,6.4698419,17.0,3.5851718
5.0,6.0,6.0,5.0,Detached Duplex,Lekki,Lagos,126000000.0,6.4698419,17.0,3.5851718
4.0,4.0,5.0,4.0,Terraced Duplexes,Victoria Island (VI),Lagos,95000000.0,6.429098199999999,13.0,3.4238032
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,60000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,5.0,Detached Duplex,Ikeja,Lagos,170000000.0,6.601838,16.0,3.3514863
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Ibeju Lekki,Lagos,60000000.0,6.4569054,16.0,3.8858955
4.0,5.0,5.0,6.0,Terraced Duplexes,Katampe,Abuja,80000000.0,9.1010936,14.0,7.446778
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,100000000.0,6.4698419,16.0,3.5851718
4.0,5.0,5.0,4.0,Terraced Duplexes,Guzape District,Abuja,80000000.0,9.0117252,14.0,7.5079538
5.0,6.0,7.0,5.0,Detached Duplex,Lekki,Lagos,146000000.0,6.4698419,18.0,3.5851718
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,110000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Terraced Duplexes,Wuye,Abuja,56000000.0,9.0502115,13.0,7.4440401
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,102000000.0,6.4698419,16.0,3.5851718
4.0,5.0,5.0,4.0,Detached Bungalow,Ikeja,Lagos,160000000.0,6.601838,14.0,3.3514863
5.0,6.0,6.0,6.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,17.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,160000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Magodo,Lagos,60000000.0,6.6178643,16.0,3.4000616
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,14.0,3.5851718
9.0,9.0,1.0,1.0,Detached Duplex,Isolo,Lagos,70000000.0,6.537182500000001,19.0,3.322734
9.0,9.0,1.0,1.0,Detached Duplex,Isolo,Lagos,70000000.0,6.537182500000001,19.0,3.322734
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,65000000.0,6.4698419,15.0,3.5851718
4.0,5.0,5.0,1.0,Detached Bungalow,Ajah,Lagos,61000000.0,6.464587400000001,14.0,3.5725244
5.0,5.0,6.0,5.0,Detached Duplex,Owerri Municipal,Imo,65000000.0,5.4682267,16.0,7.0175879
2.0,3.0,2.0,3.0,Block of Flats,Ikoyi,Lagos,122000000.0,6.449999999999999,7.0,3.433333
4.0,4.0,5.0,3.0,Detached Duplex,Ajah,Lagos,60000000.0,6.464587400000001,13.0,3.5725244
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,60000000.0,6.4698419,13.0,3.5851718
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,125000000.0,6.4698419,15.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,70000000.0,6.464587400000001,16.0,3.5725244
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,60000000.0,6.464587400000001,13.0,3.5725244
4.0,4.0,5.0,4.0,Semi Detached Duplex,Life Camp,Abuja,100000000.0,9.0848611,13.0,7.3694922
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,55000000.0,6.4698419,13.0,3.5851718
3.0,2.0,2.0,4.0,Block of Flats,Ibadan,Oyo,50000000.0,7.3775355,7.0,3.9470396
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,80000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Lokogoma District,Abuja,75000000.0,8.978615699999999,13.0,7.458202999999998
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,100000000.0,6.4698419,17.0,3.5851718
5.0,5.0,5.0,4.0,Detached Duplex,Ibeju Lekki,Lagos,107000000.0,6.4569054,15.0,3.8858955
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,85000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,135000000.0,6.4698419,16.0,3.5851718
6.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,130000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,80000000.0,6.464587400000001,16.0,3.5725244
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,95000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Apo,Abuja,100000000.0,8.9773902,13.0,7.4974852
5.0,5.0,6.0,1.0,Detached Duplex,Port Harcourt,Rivers,60000000.0,4.847222599999999,16.0,6.974603999999999
3.0,3.0,4.0,2.0,Terraced Duplexes,Lekki,Lagos,85000000.0,6.4698419,10.0,3.5851718
