bedrooms,bathrooms,toilets,parking_space,title,town,state,price,latitude,total_rooms,longitude
4.0,4.0,5.0,5.0,Terraced Duplexes,Ajah,Lagos,32000000.0,6.464587400000001,13.0,3.5725244
4.0,5.0,5.0,4.0,Block of Flats,Owerri West,Imo,150000000.0,5.4165507,14.0,6.985347399999999
5.0,5.0,6.0,8.0,Detached Bungalow,Ojodu,Lagos,60000000.0,6.6336683,16.0,3.3573431
5.0,5.0,6.0,5.0,Detached Duplex,Ikeja,Lagos,125000000.0,6.601838,16.0,3.3514863
5.0,6.0,7.0,6.0,Detached Duplex,Lekki,Lagos,110000000.0,6.4698419,18.0,3.5851718
5.0,5.0,5.0,8.0,Detached Duplex,Isolo,Lagos,52000000.0,6.537182500000001,15.0,3.322734
4.0,4.0,4.0,4.0,Semi Detached Duplex,Magodo,Lagos,75000000.0,6.6178643,12.0,3.4000616
3.0,5.0,4.0,4.0,Detached Duplex,Ikeja,Lagos,130000000.0,6.601838,12.0,3.3514863
1.0,4.0,4.0,4.0,Detached Duplex,Surulere,Lagos,50000000.0,6.4926317,9.0,3.3489671
3.0,3.0,4.0,2.0,Block of Flats,Ikoyi,Lagos,190000000.0,6.449999999999999,10.0,3.433333
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,125000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,60000000.0,6.464587400000001,16.0,3.5725244
4.0,4.0,5.0,4.0,Detached Duplex,Isolo,Lagos,55000000.0,6.537182500000001,13.0,3.322734
5.0,5.0,6.0,5.0,Detached Duplex,Port Harcourt,Rivers,180000000.0,4.847222599999999,16.0,6.974603999999999
5.0,6.0,7.0,4.0,Detached Duplex,Ajah,Lagos,55000000.0,6.464587400000001,18.0,3.5725244
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,350000000.0,6.4698419,16.0,3.5851718
4.0,5.0,5.0,4.0,Terraced Duplexes,Life Camp,Abuja,75000000.0,9.0848611,14.0,7.3694922
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,65000000.0,6.4698419,16.0,3.5851718
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0,6.4698419,15.0,3.5851718
4.0,5.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,55000000.0,6.4698419,14.0,3.5851718
3.0,4.0,5.0,4.0,Block of Flats,Wuye,Abuja,250000000.0,9.0502115,12.0,7.4440401
5.0,7.0,7.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0,6.4698419,19.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Enugu,Enugu,65000000.0,6.448270099999999,13.0,7.5138947
4.0,5.0,5.0,4.0,Block of Flats,Port Harcourt,Rivers,70000000.0,4.847222599999999,14.0,6.974603999999999
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,67000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,200000000.0,6.4698419,16.0,3.5851718
5.0,6.0,6.0,4.0,Detached Duplex,Life Camp,Abuja,35000000.0,9.0848611,17.0,7.3694922
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,60000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,60000000.0,6.4698419,13.0,3.5851718
5.0,5.0,5.0,4.0,Detached Duplex,Ikeja,Lagos,125000000.0,6.601838,15.0,3.3514863
5.0,4.0,5.0,4.0,Detached Duplex,Gwarinpa,Abuja,140000000.0,9.0673179,14.0,7.398260199999999
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,62000000.0,6.4698419,13.0,3.5851718
3.0,3.0,4.0,4.0,Detached Bungalow,Gwarinpa,Abuja,70000000.0,9.0673179,10.0,7.398260199999999
3.0,6.0,4.0,6.0,Detached Bungalow,Lokogoma District,Abuja,50000000.0,8.978615699999999,13.0,7.458202999999998
4.0,4.0,4.0,2.0,Terraced Duplexes,Ikoyi,Lagos,200000000.0,6.449999999999999,12.0,3.433333
4.0,4.0,5.0,5.0,Semi Detached Duplex,Katampe,Abuja,160000000.0,9.1010936,13.0,7.446778
9.0,9.0,1.0,1.0,Detached Duplex,Isolo,Lagos,70000000.0,6.537182500000001,19.0,3.322734
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,350000000.0,6.4698419,16.0,3.5851718
5.0,5.0,5.0,2.0,Detached Duplex,Lekki,Lagos,110000000.0,6.4698419,15.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,100000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Semi Detached Duplex,Ajah,Lagos,45000000.0,6.464587400000001,13.0,3.5725244
9.0,9.0,1.0,8.0,Detached Duplex,Lekki,Lagos,250000000.0,6.4698419,19.0,3.5851718
5.0,5.0,6.0,5.0,Detached Duplex,Ajah,Lagos,120000000.0,6.464587400000001,16.0,3.5725244
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,65000000.0,6.4698419,13.0,3.5851718
3.0,5.0,5.0,4.0,Detached Duplex,Gwarinpa,Abuja,80000000.0,9.0673179,13.0,7.398260199999999
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,200000000.0,6.4698419,15.0,3.5851718
5.0,6.0,6.0,7.0,Detached Duplex,Apo,Abuja,85000000.0,8.9773902,17.0,7.4974852
5.0,5.0,5.0,4.0,Detached Duplex,Isolo,Lagos,50000000.0,6.537182500000001,15.0,3.322734
4.0,4.0,5.0,4.0,Terraced Duplexes,Galadimawa,Abuja,43000000.0,8.9905333,13.0,7.4300234
4.0,5.0,5.0,4.0,Terraced Duplexes,Life Camp,Abuja,45000000.0,9.0848611,14.0,7.3694922
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,1.0,Detached Duplex,Ibeju Lekki,Lagos,43000000.0,6.4569054,13.0,3.8858955
5.0,5.0,6.0,4.0,Detached Duplex,Ikeja,Lagos,150000000.0,6.601838,16.0,3.3514863
4.0,4.0,5.0,4.0,Semi Detached Duplex,Ajah,Lagos,72000000.0,6.464587400000001,13.0,3.5725244
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,70000000.0,6.4698419,14.0,3.5851718
4.0,4.0,5.0,3.0,Terraced Duplexes,Ikoyi,Lagos,280000000.0,6.449999999999999,13.0,3.433333
4.0,6.0,6.0,4.0,Detached Duplex,Ajah,Lagos,65000000.0,6.464587400000001,16.0,3.5725244
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,45000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,46000000.0,6.4698419,13.0,3.5851718
4.0,6.0,6.0,4.0,Semi Detached Duplex,Wuse 2,Abuja,170000000.0,9.078749,16.0,7.4701862
3.0,3.0,3.0,4.0,Terraced Duplexes,Lekki,Lagos,31000000.0,6.4698419,9.0,3.5851718
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,270000000.0,6.4698419,17.0,3.5851718
5.0,5.0,6.0,7.0,Detached Duplex,Lekki,Lagos,195000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,250000000.0,6.4698419,16.0,3.5851718
2.0,5.0,5.0,4.0,Block of Flats,Owerri West,Imo,60000000.0,5.4165507,12.0,6.985347399999999
4.0,5.0,5.0,4.0,Terraced Duplexes,Wuse 2,Abuja,190000000.0,9.078749,14.0,7.4701862
5.0,5.0,5.0,4.0,Detached Duplex,Durumi,Abuja,130000000.0,9.0222634,15.0,7.467069500000001
7.0,7.0,8.0,7.0,Detached Duplex,Lekki,Lagos,240000000.0,6.4698419,22.0,3.5851718
4.0,5.0,5.0,4.0,Detached Duplex,Ikeja,Lagos,55000000.0,6.601838,14.0,3.3514863
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,80000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,58000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,65000000.0,6.464587400000001,13.0,3.5725244
5.0,5.0,6.0,1.0,Detached Duplex,Gwarinpa,Abuja,85000000.0,9.0673179,16.0,7.398260199999999
4.0,4.0,5.0,4.0,Detached Duplex,Arepo,Ogun,80000000.0,6.6966956,13.0,3.4253559
4.0,4.0,5.0,4.0,Terraced Duplexes,Mabushi,Abuja,75000000.0,9.0830863,13.0,7.4481568
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,85000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,65000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,5.0,Detached Duplex,Ikeja,Lagos,130000000.0,6.601838,16.0,3.3514863
4.0,5.0,5.0,7.0,Block of Flats,Port Harcourt,Rivers,60000000.0,4.847222599999999,14.0,6.974603999999999
4.0,5.0,5.0,4.0,Detached Duplex,Port Harcourt,Rivers,60000000.0,4.847222599999999,14.0,6.974603999999999
3.0,3.0,4.0,4.0,Terraced Duplexes,Lokogoma District,Abuja,35000000.0,8.978615699999999,10.0,7.458202999999998
4.0,5.0,5.0,6.0,Semi Detached Duplex,Ajah,Lagos,39000000.0,6.464587400000001,14.0,3.5725244
5.0,5.0,6.0,4.0,Terraced Duplexes,Lekki,Lagos,77000000.0,6.4698419,16.0,3.5851718
3.0,4.0,5.0,2.0,Terraced Duplexes,Ajah,Lagos,65000000.0,6.464587400000001,12.0,3.5725244
4.0,4.0,4.0,4.0,Semi Detached Duplex,Ikoyi,Lagos,230000000.0,6.449999999999999,12.0,3.433333
3.0,3.0,4.0,1.0,Terraced Bungalow,Ajah,Lagos,40000000.0,6.464587400000001,10.0,3.5725244
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,65000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,198000000.0,6.4698419,16.0,3.5851718
1.0,1.0,1.0,1.0,Semi Detached Duplex,Katampe,Abuja,200000000.0,9.1010936,3.0,7.446778
4.0,4.0,5.0,6.0,Detached Duplex,Ikoyi,Lagos,350000000.0,6.449999999999999,13.0,3.433333
5.0,1.0,1.0,1.0,Block of Flats,Alimosho,Lagos,55000000.0,6.5744462,7.0,3.2569872
5.0,5.0,6.0,5.0,Detached Duplex,Ajah,Lagos,65000000.0,6.464587400000001,16.0,3.5725244
4.0,5.0,5.0,4.0,Semi Detached Duplex,Ibadan,Oyo,45000000.0,7.3775355,14.0,3.9470396
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,105000000.0,6.4698419,13.0,3.5851718
5.0,6.0,6.0,1.0,Detached Duplex,Port Harcourt,Rivers,100000000.0,4.847222599999999,17.0,6.974603999999999
3.0,3.0,3.0,9.0,Block of Flats,Owerri Municipal,Imo,65000000.0,5.4682267,9.0,7.0175879
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,1.0,Detached Duplex,Port Harcourt,Rivers,135000000.0,4.847222599999999,13.0,6.974603999999999
2.0,2.0,3.0,2.0,Terraced Duplexes,Lekki,Lagos,75000000.0,6.4698419,7.0,3.5851718
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,95000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,125000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Terraced Duplexes,Ikeja,Lagos,80000000.0,6.601838,13.0,3.3514863
4.0,6.0,6.0,9.0,Terraced Duplexes,Guzape District,Abuja,130000000.0,9.0117252,16.0,7.5079538
5.0,5.0,5.0,4.0,Detached Duplex,Ojodu,Lagos,60000000.0,6.6336683,15.0,3.3573431
3.0,3.0,4.0,2.0,Terraced Duplexes,Ajah,Lagos,38000000.0,6.464587400000001,10.0,3.5725244
4.0,5.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,70000000.0,6.4698419,14.0,3.5851718
3.0,4.0,4.0,4.0,Detached Duplex,Ikeja,Lagos,130000000.0,6.601838,11.0,3.3514863
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,115000000.0,6.4698419,15.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Port Harcourt,Rivers,65000000.0,4.847222599999999,16.0,6.974603999999999
4.0,5.0,5.0,4.0,Terraced Duplexes,Life Camp,Abuja,35000000.0,9.0848611,14.0,7.3694922
3.0,4.0,4.0,4.0,Terraced Duplexes,Ajah,Lagos,40000000.0,6.464587400000001,11.0,3.5725244
4.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,75000000.0,6.464587400000001,15.0,3.5725244
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,70000000.0,6.464587400000001,13.0,3.5725244
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,50000000.0,6.4698419,15.0,3.5851718
4.0,5.0,5.0,9.0,Detached Bungalow,Ibeju Lekki,Lagos,27000000.0,6.4569054,14.0,3.8858955
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,160000000.0,6.4698419,15.0,3.5851718
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0,6.4698419,15.0,3.5851718
3.0,4.0,6.0,4.0,Terraced Bungalow,Port Harcourt,Rivers,30000000.0,4.847222599999999,13.0,6.974603999999999
5.0,6.0,6.0,4.0,Detached Duplex,Victoria Island (VI),Lagos,170000000.0,6.429098199999999,17.0,3.4238032
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,3.0,Semi Detached Duplex,Ajah,Lagos,45000000.0,6.464587400000001,13.0,3.5725244
5.0,5.0,5.0,4.0,Detached Duplex,Ikeja,Lagos,200000000.0,6.601838,15.0,3.3514863
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,115000000.0,6.4698419,16.0,3.5851718
4.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,110000000.0,6.4698419,15.0,3.5851718
4.0,4.0,5.0,4.0,Terraced Duplexes,Wuse 2,Abuja,200000000.0,9.078749,13.0,7.4701862
4.0,5.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,50000000.0,6.4698419,14.0,3.5851718
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,85000000.0,6.4698419,14.0,3.5851718
4.0,5.0,5.0,5.0,Detached Duplex,Katampe,Abuja,145000000.0,9.1010936,14.0,7.446778
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,70000000.0,6.4698419,13.0,3.5851718
3.0,4.0,4.0,4.0,Block of Flats,Life Camp,Abuja,35000000.0,9.0848611,11.0,7.3694922
4.0,5.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,85000000.0,6.4698419,14.0,3.5851718
4.0,4.0,5.0,7.0,Detached Duplex,Lugbe District,Abuja,75000000.0,8.9640864,13.0,7.3813708
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,85000000.0,6.4698419,13.0,3.5851718
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,150000000.0,6.4698419,14.0,3.5851718
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,95000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,65000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,2.0,Semi Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,13.0,3.5851718
5.0,6.0,7.0,5.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,18.0,3.5851718
5.0,5.0,5.0,4.0,Detached Duplex,Surulere,Lagos,150000000.0,6.4926317,15.0,3.3489671
5.0,5.0,6.0,6.0,Semi Detached Duplex,Ibeju Lekki,Lagos,49000000.0,6.4569054,16.0,3.8858955
5.0,5.0,6.0,4.0,Detached Duplex,Ikeja,Lagos,130000000.0,6.601838,16.0,3.3514863
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,185000000.0,6.4698419,16.0,3.5851718
4.0,3.0,4.0,4.0,Terraced Duplexes,Wuse 2,Abuja,195000000.0,9.078749,11.0,7.4701862
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,95000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,2.0,Detached Duplex,Lekki,Lagos,95000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,60000000.0,6.464587400000001,13.0,3.5725244
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,85000000.0,6.464587400000001,13.0,3.5725244
4.0,5.0,6.0,3.0,Terraced Duplexes,Lekki,Lagos,55000000.0,6.4698419,15.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Ojodu,Lagos,75000000.0,6.6336683,16.0,3.3573431
3.0,3.0,4.0,2.0,Semi Detached Bungalow,Ajah,Lagos,36000000.0,6.464587400000001,10.0,3.5725244
4.0,5.0,5.0,5.0,Terraced Duplexes,Guzape District,Abuja,70000000.0,9.0117252,14.0,7.5079538
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,260000000.0,6.4698419,15.0,3.5851718
3.0,3.0,4.0,2.0,Terraced Duplexes,Lekki,Lagos,47000000.0,6.4698419,10.0,3.5851718
3.0,4.0,4.0,5.0,Terraced Duplexes,Lekki,Lagos,38000000.0,6.4698419,11.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,106000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0,6.4698419,16.0,3.5851718
3.0,3.0,3.0,4.0,Terraced Duplexes,Lekki,Lagos,31000000.0,6.4698419,9.0,3.5851718
4.0,5.0,6.0,3.0,Semi Detached Duplex,Ajah,Lagos,48000000.0,6.464587400000001,15.0,3.5725244
4.0,5.0,5.0,4.0,Detached Duplex,Ajah,Lagos,70000000.0,6.464587400000001,14.0,3.5725244
5.0,6.0,6.0,5.0,Detached Duplex,Lekki,Lagos,115000000.0,6.4698419,17.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,155000000.0,6.4698419,16.0,3.5851718
4.0,5.0,5.0,4.0,Block of Flats,Lekki,Lagos,42000000.0,6.4698419,14.0,3.5851718
4.0,4.0,5.0,4.0,Semi Detached Duplex,Maryland,Lagos,87000000.0,6.576421,13.0,3.365344
5.0,5.0,6.0,8.0,Detached Duplex,Lekki,Lagos,300000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,125000000.0,6.4698419,13.0,3.5851718
7.0,8.0,8.0,5.0,Detached Duplex,Lekki,Lagos,290000000.0,6.4698419,23.0,3.5851718
3.0,3.0,4.0,5.0,Detached Bungalow,Ibeju Lekki,Lagos,27000000.0,6.4569054,10.0,3.8858955
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,140000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,50000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,3.0,Detached Duplex,Ajah,Lagos,55000000.0,6.464587400000001,13.0,3.5725244
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,250000000.0,6.4698419,14.0,3.5851718
6.0,7.0,7.0,4.0,Detached Duplex,Ibadan,Oyo,60000000.0,7.3775355,20.0,3.9470396
5.0,6.0,5.0,4.0,Detached Duplex,Lekki,Lagos,145000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,70000000.0,6.4698419,13.0,3.5851718
4.0,4.0,4.0,3.0,Terraced Duplexes,Karsana,Abuja,35000000.0,9.1057728,12.0,7.363810399999999
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,65000000.0,6.4698419,13.0,3.5851718
3.0,3.0,4.0,2.0,Block of Flats,Victoria Island (VI),Lagos,140000000.0,6.429098199999999,10.0,3.4238032
3.0,4.0,4.0,4.0,Block of Flats,Wuye,Abuja,35000000.0,9.0502115,11.0,7.4440401
4.0,5.0,5.0,4.0,Terraced Duplexes,Wuse,Abuja,140000000.0,9.0746601,14.0,7.476004700000001
5.0,5.0,6.0,3.0,Terraced Duplexes,Lekki,Lagos,98000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,13.0,3.5851718
6.0,6.0,7.0,8.0,Detached Duplex,Lekki,Lagos,160000000.0,6.4698419,19.0,3.5851718
5.0,7.0,6.0,4.0,Detached Duplex,Lekki,Lagos,170000000.0,6.4698419,18.0,3.5851718
4.0,4.0,5.0,3.0,Semi Detached Duplex,Life Camp,Abuja,45000000.0,9.0848611,13.0,7.3694922
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,6.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,13.0,3.5851718
5.0,5.0,5.0,3.0,Terraced Duplexes,Ikoyi,Lagos,230000000.0,6.449999999999999,15.0,3.433333
4.0,5.0,5.0,5.0,Detached Bungalow,Lugbe District,Abuja,35000000.0,8.9640864,14.0,7.3813708
4.0,4.0,5.0,1.0,Semi Detached Bungalow,Ibeju Lekki,Lagos,42000000.0,6.4569054,13.0,3.8858955
4.0,5.0,5.0,4.0,Terraced Duplexes,Ikoyi,Lagos,250000000.0,6.449999999999999,14.0,3.433333
5.0,6.0,7.0,4.0,Detached Duplex,Lekki,Lagos,170000000.0,6.4698419,18.0,3.5851718
4.0,4.0,5.0,3.0,Detached Duplex,Isolo,Lagos,65000000.0,6.537182500000001,13.0,3.322734
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,200000000.0,6.4698419,16.0,3.5851718
3.0,3.0,4.0,4.0,Detached Bungalow,Ajah,Lagos,35000000.0,6.464587400000001,10.0,3.5725244
3.0,4.0,4.0,1.0,Detached Bungalow,Gwarinpa,Abuja,60000000.0,9.0673179,11.0,7.398260199999999
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,16.0,3.5851718
3.0,4.0,4.0,4.0,Semi Detached Duplex,Lekki,Lagos,45000000.0,6.4698419,11.0,3.5851718
3.0,3.0,4.0,2.0,Terraced Duplexes,Ajah,Lagos,40000000.0,6.464587400000001,10.0,3.5725244
5.0,5.0,6.0,3.0,Detached Duplex,Victoria Island (VI),Lagos,165000000.0,6.429098199999999,16.0,3.4238032
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,85000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,77000000.0,6.464587400000001,16.0,3.5725244
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,300000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Magodo,Lagos,235000000.0,6.6178643,16.0,3.4000616
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,155000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Semi Detached Duplex,Ajah,Lagos,48000000.0,6.464587400000001,13.0,3.5725244
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,105000000.0,6.4698419,16.0,3.5851718
7.0,8.0,8.0,1.0,Detached Duplex,Gwarinpa,Abuja,200000000.0,9.0673179,23.0,7.398260199999999
4.0,5.0,5.0,9.0,Detached Duplex,Lekki,Lagos,165000000.0,6.4698419,14.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,160000000.0,6.4698419,16.0,3.5851718
5.0,4.0,4.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,60000000.0,6.4698419,13.0,3.5851718
4.0,4.0,4.0,6.0,Semi Detached Bungalow,Agege,Anambara,35000000.0,6.220899699999999,12.0,6.9369559
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,335000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Victoria Island (VI),Lagos,140000000.0,6.429098199999999,13.0,3.4238032
6.0,7.0,7.0,6.0,Detached Duplex,Isheri,Lagos,140000000.0,6.6351156,20.0,3.3603044
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,59000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,61000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,67000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,2.0,Terraced Duplexes,Karmo,Abuja,45000000.0,9.0728668,13.0,7.362943899999999
3.0,3.0,4.0,1.0,Block of Flats,Ajah,Lagos,35000000.0,6.464587400000001,10.0,3.5725244
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0,6.4698419,16.0,3.5851718
5.0,5.0,5.0,4.0,Detached Duplex,Isolo,Lagos,80000000.0,6.537182500000001,15.0,3.322734
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,100000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,55000000.0,6.4698419,13.0,3.5851718
2.0,2.0,3.0,2.0,Terraced Duplexes,Ajah,Lagos,35000000.0,6.464587400000001,7.0,3.5725244
4.0,5.0,6.0,3.0,Terraced Duplexes,Wuye,Abuja,57000000.0,9.0502115,15.0,7.4440401
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,60000000.0,6.4698419,13.0,3.5851718
4.0,5.0,5.0,4.0,Semi Detached Duplex,Ikoyi,Anambara,260000000.0,6.220899699999999,14.0,6.9369559
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,4.0,Terraced Duplexes,Victoria Island (VI),Lagos,120000000.0,6.429098199999999,13.0,3.4238032
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,16.0,3.5851718
5.0,4.0,4.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Magodo,Lagos,170000000.0,6.6178643,16.0,3.4000616
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,120000000.0,6.4698419,13.0,3.5851718
